5912,41921,2012-02-23,2012-02-01,29,3190,0.04,110,3122.08,Katharine Allen,Whole Foods Market Inc.,Consumer Services,Food Chains,Alamogordo,88310,New Mexico,West,2012-02-24,1,Development - PHP,Development,Java,Michael Alister,Bob Turner,68,1,0.38
7181,51239,2012-02-23,2012-02-01,48,6000,0.09,125,5566.4,Katharine Allen,Whole Foods Market Inc.,Consumer Services,Food Chains,Albuquerque,87105,New Mexico,West,2012-02-25,2,Training - Javascript,Training,Scala,Sophia Dixon,Bob Turner,71,1,0.43
1626,11776,2012-02-24,2012-02-01,40,5600,0.04,140,5480.9,Christina Yedwab,Gilead Sciences Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Newton,50208,Iowa,Central,2012-02-24,0,Development - Database,Development,Business Model,Mason Gibson,Josh Martinez,71,1,0.49
1911,13668,2012-02-24,2012-02-01,42,5250,0.02,125,5245.39,Jill Hernandez,Illumina Inc.,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Palm Springs,92262,California,West,2012-02-26,2,Training - SQL,Training,Javascript,Emma Watson,Bob Turner,67,1,0.46
3548,25314,2012-02-24,2012-02-01,43,6450,0,150,6575.86,Nick Spruell,DIRECTV,Consumer Services,Telecommunications Equipment,Houma,70364,Louisiana,South,2012-02-26,2,Consulting - Market Research,Consulting,Python,Alexander Edison,Frank Mitchell,70,1,0.53
3595,25637,2012-02-25,2012-02-01,12,1500,0.1,125,1376.38,Erin Eichhorn,Kraft Foods Group Inc.,Consumer Non-Durables,Packaged Foods,Bessemer,35020,Alabama,South,2012-02-27,2,Training - Javascript,Training,Javascript,Abigail Young,Frank Mitchell,50,1,0.6
7438,53026,2012-02-26,2012-02-01,35,4900,0.05,140,4746.06,Adrian Reed,Alexion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,Redmond,98052,Washington,West,2012-03-03,6,Development - Front End Web,Development,Big Data,Mason Gibson,Bob Turner,71,1,0.49
7459,53221,2012-02-26,2012-02-01,29,3625,0.1,125,3326.32,Art Lichtenstein,Kraft Foods Group Inc.,Consumer Non-Durables,Packaged Foods,Rochester,55901,Minnesota,Central,2012-02-27,1,Training - SQL,Training,SQL,Jayden Hamilton,Josh Martinez,71,1,0.43
8000,57157,2012-02-26,2012-02-01,18,3060,0.01,170,3088.66,Maya Marie,Symantec Corporation,Technology,Computer Software: Prepackaged Software,Roswell,30076,Georgia,South,2012-02-29,3,Development - .Net,Development,Python,Ava Wilson,Frank Mitchell,67,1,0.61
8264,59075,2012-02-26,2012-02-01,38,4180,0.02,110,4176.54,David Knight,Xilinx Inc.,Technology,Semiconductors,Highland Village,75067,Texas,Central,2012-02-29,3,Development - Python,Development,.Net,Isabella Douglas,Josh Martinez,75,1,0.32
8265,59075,2012-02-26,2012-02-01,4,600,0.02,150,599.5,David Knight,Xilinx Inc.,Technology,Semiconductors,West Scarborough,4070,Maine,East,2012-03-05,8,Consulting - Business Model,Consulting,Business Logic,Michael Alister,Allen Young,68,1,0.55
