2182,15718,2009-01-27,2009-01-01,36,4320,0.09,120,3898.03,Sean Andreada,Google Inc.,Technology,Computer Software: Programming Data Processing,Dickinson,58601,North Dakota,Central,2009-01-28,1,Development - Business Logic,Development,Java,Michael Alister,Josh Martinez,68,1,0.43
2183,15718,2009-01-27,2009-01-01,41,4920,0.03,120,4732.13,Sean Andreada,Google Inc.,Technology,Computer Software: Programming Data Processing,Sandusky,44870,Ohio,East,2009-01-29,2,Development - Business Logic,Development,.Net,Daniel Tusk,Allen Young,45,1,0.63
2184,15718,2009-01-27,2009-01-01,50,7000,0.06,140,6524.48,Sean Andreada,Google Inc.,Technology,Computer Software: Programming Data Processing,Sandusky,44870,Ohio,East,2009-01-30,3,Development - Database,Development,Python,Olivia Sullivan,Allen Young,53,1,0.62
1209,8868,2009-01-28,2009-01-01,3,510,0.02,170,495.6,Cindy Mathis,Liberty Global plc,Consumer Services,Television Services,Oro Valley,85737,Arizona,West,2009-02-06,9,Development - .Net,Development,Business Model,Jayden Hamilton,Bob Turner,71,1,0.58
1210,8868,2009-01-28,2009-01-01,34,5440,0.03,160,5232.41,Cindy Mathis,Liberty Global plc,Consumer Services,Television Services,Oro Valley,85737,Arizona,West,2009-02-01,4,Development - Java,Development,Java,Olivia Sullivan,Bob Turner,53,1,0.67
2368,17155,2009-01-28,2009-01-01,36,3960,0,110,3926.69,Cari Radford,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Provo,84604,Utah,West,2009-01-29,1,Development - Python,Development,Development,Emily Taylor,Bob Turner,62,1,0.44
2369,17155,2009-01-28,2009-01-01,31,6200,0.03,200,5963.41,Cari Radford,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Provo,84604,Utah,West,2009-01-28,0,Development - Big Data,Development,Strategy,Emily Taylor,Bob Turner,62,1,0.69
2631,19047,2009-01-28,2009-01-01,1,110,0.06,110,102.53,Adam Phonely,Automatic Data Processing Inc.,Technology,EDP Services,Laguna Niguel,92677,California,West,2009-01-29,1,Development - Python,Development,Strategy,Madison Hill,Bob Turner,58,1,0.47
2632,19047,2009-01-28,2009-01-01,3,360,0.02,120,349.83,Adam Phonely,Automatic Data Processing Inc.,Technology,EDP Services,Laguna Niguel,92677,California,West,2009-01-30,2,Development - Business Logic,Development,Java,Alexander Edison,Bob Turner,70,1,0.42
2840,20480,2009-01-29,2009-01-01,38,6080,0.02,160,5908.42,Liz Smith,Twenty-First Century Fox Inc.,Consumer Services,Television Services,Mechanicsville,23111,Virginia,South,2009-02-01,3,Development - Java,Development,Java,Ethan Bird,Frank Mitchell,60,1,0.63
2841,20480,2009-01-29,2009-01-01,4,500,0.02,125,485.89,Liz Smith,Twenty-First Century Fox Inc.,Consumer Services,Television Services,North Platte,69101,Nebraska,Central,2009-01-31,2,Training - Tableau,Training,Market Research,Liam Franklin,Josh Martinez,52,1,0.58
