1413,10247,2010-01-10,2010-01-01,21,2310,0.06,110,2171.89,Edward Weien,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Edinburg,78539,Texas,Central,2010-01-11,1,Development - Python,Development,SQL,Ava Wilson,Josh Martinez,67,1,0.39
1414,10247,2010-01-10,2010-01-01,24,3600,0.03,150,3492.78,Edward Weien,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,El Paso,79907,Texas,Central,2010-01-12,2,Consulting - Business Model,Consulting,Business Logic,Jacob Manziel,Josh Martinez,57,1,0.62
3327,23782,2010-01-10,2010-01-01,46,5750,0.09,125,5233.67,Justin Carroll,Tesla Motors Inc.,Capital Goods,Auto Manufacturing,Hicksville,11801,New York,East,2010-01-10,0,Training - Development,Training,Business Model,Emily Taylor,Allen Young,62,1,0.5
3328,23782,2010-01-10,2010-01-01,7,1400,0.09,200,1274.29,Justin Carroll,Tesla Motors Inc.,Capital Goods,Auto Manufacturing,Hicksville,11801,New York,East,2010-01-15,5,Development - Big Data,Development,Python,Jacob Manziel,Allen Young,57,1,0.72
3476,24740,2010-01-10,2010-01-01,11,1375,0.04,125,1320.3,Logan Flashing,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,New City,10956,New York,East,2010-01-11,1,Training - SQL,Training,Big Data,Noah Smith,Allen Young,59,1,0.53
3477,24740,2010-01-10,2010-01-01,35,4200,0.09,120,3822.86,Logan Flashing,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,New City,10956,New York,East,2010-01-10,0,Development - Business Logic,Development,SQL,Daniel Tusk,Allen Young,45,1,0.63
8022,57318,2010-01-10,2010-01-01,33,6600,0.02,200,6469.45,Eric Dilbeck,Google Inc.,Technology,Computer Software: Programming Data Processing,Inglewood,90301,California,West,2010-01-12,2,Development - Scala,Development,Market Research,Abigail Young,Bob Turner,50,1,0.75
8023,57318,2010-01-10,2010-01-01,12,1320,0.1,110,1188.27,Eric Dilbeck,Google Inc.,Technology,Computer Software: Programming Data Processing,Inglewood,90301,California,West,2010-01-12,2,Development - Python,Development,Big Data,Sophia Dixon,Bob Turner,71,1,0.35
6011,42567,2010-01-11,2010-01-01,12,1500,0,125,1500.37,Tom Skaria,Avago Technologies Limited,Technology,Semiconductors,Burbank,91505,California,West,2010-01-13,2,Training - Javascript,Training,Python,Mia Moore,Bob Turner,51,1,0.59
6813,48487,2010-01-11,2010-01-01,27,4320,0,160,4321.08,Carol Hightower,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores,West Seneca,14224,New York,East,2010-01-13,2,Development - Java,Development,Business Logic,Ethan Bird,Allen Young,60,1,0.63
7878,56327,2010-01-11,2010-01-01,42,4620,0.05,110,4390.09,Victoria Holloman,DIRECTV,Consumer Services,Telecommunications Equipment,Pasco,99301,Washington,West,2010-01-12,1,Development - Python,Development,Strategy,Daniel Tusk,Bob Turner,45,1,0.59
7879,56327,2010-01-11,2010-01-01,11,1870,0.01,170,1851.76,Victoria Holloman,DIRECTV,Consumer Services,Telecommunications Equipment,Pullman,99163,Washington,West,2010-01-13,2,Development - .Net,Development,Python,Daniel Tusk,Bob Turner,45,1,0.74
7880,56327,2010-01-11,2010-01-01,47,5875,0.08,125,5406.35,Victoria Holloman,DIRECTV,Consumer Services,Telecommunications Equipment,Pullman,99163,Washington,West,2010-01-12,1,Training - SQL,Training,Java,Olivia Sullivan,Bob Turner,53,1,0.58
8297,59270,2010-01-11,2010-01-01,48,7200,0.01,150,7129.77,Deborah Braxton,Automatic Data Processing Inc.,Technology,EDP Services,Framingham,1701,MA,East,2010-01-13,2,Consulting - Strategy,Consulting,PHP,Noah Smith,Allen Young,59,1,0.61
8298,59270,2010-01-11,2010-01-01,14,2800,0.01,200,2772.69,Deborah Braxton,Automatic Data Processing Inc.,Technology,EDP Services,Holyoke,1040,MA,East,2010-01-12,1,Development - Big Data,Development,Python,Ethan Bird,Allen Young,60,1,0.7
8299,59270,2010-01-11,2010-01-01,5,625,0.08,125,575.14,Deborah Braxton,Automatic Data Processing Inc.,Technology,EDP Services,Palisades Park,7650,New Jersey,East,2010-01-11,0,Training - Development,Training,Business Model,Madison Hill,Allen Young,58,1,0.54
8300,59270,2010-01-11,2010-01-01,47,7050,0.01,150,6981.24,Deborah Braxton,Automatic Data Processing Inc.,Technology,EDP Services,South Portland,4106,Maine,East,2010-01-13,2,Consulting - Business Model,Consulting,Business Model,Olivia Sullivan,Allen Young,53,1,0.65
270,1857,2010-01-12,2010-01-01,37,4440,0.07,120,4130.33,Roy Schnelling,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bremerton,98310,Washington,West,2010-01-13,1,Development - Business Logic,Development,SQL,Elizabeth Carter,Bob Turner,52,1,0.57
2694,19494,2010-01-12,2010-01-01,39,4875,0.05,125,4632.52,Clytie Dortch,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Allentown,18103,Pennsylvania,East,2010-01-14,2,Training - SQL,Training,Market Research,Emma Watson,Allen Young,67,1,0.46
2695,19494,2010-01-12,2010-01-01,2,240,0.03,120,232.86,Clytie Dortch,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Allentown,18103,Pennsylvania,East,2010-01-15,3,Development - Business Logic,Development,Market Research,Alexander Edison,Allen Young,70,1,0.42
4909,34948,2010-01-12,2010-01-01,15,2550,0.08,170,2346.64,Catherine House,Cognizant Technology Solutions Corporation,Technology,EDP Services,Springfield,97477,Oregon,West,2010-01-12,0,Development - .Net,Development,Big Data,Emily Taylor,Bob Turner,62,1,0.64
5396,38369,2010-01-12,2010-01-01,3,375,0.02,125,367.6,Eric Dilbeck,Google Inc.,Technology,Computer Software: Programming Data Processing,Burlington,5401,Vermont,East,2010-01-13,1,Training - Javascript,Training,Python,Isabella Douglas,Allen Young,75,1,0.4
1754,12580,2010-01-13,2010-01-01,43,5160,0.04,120,4955.08,Dave Blackwell,Verisk Analytics Inc.,Technology,EDP Services,Carteret,7008,New Jersey,East,2010-01-15,2,Development - Business Logic,Development,Compensation,Noah Smith,Allen Young,59,1,0.51
1755,12580,2010-01-13,2010-01-01,50,8000,0.1,160,7202.15,Dave Blackwell,Verisk Analytics Inc.,Technology,EDP Services,Rancho Cucamonga,91730,California,West,2010-01-15,2,Development - Java,Development,Big Data,Jacob Manziel,Bob Turner,57,1,0.64
2451,17825,2010-01-13,2010-01-01,26,5200,0.06,200,4889.46,Larry Price,Charter Communications Inc.,Consumer Services,Television Services,Midland,79701,Texas,Central,2010-01-16,3,Development - Big Data,Development,.Net,Liam Franklin,Josh Martinez,52,1,0.74
8327,59552,2010-01-13,2010-01-01,39,6240,0,160,6241.86,Pierre Bellavance,Regeneron Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,Burlington,5401,Vermont,East,2010-01-14,1,Development - Java,Development,Python,Emma Watson,Allen Young,67,1,0.58
323,2213,2010-01-14,2010-01-01,6,660,0.08,110,607.4,Sam McAdams,Catamaran Corporation,Finance,Specialty Insurers,Reynoldsburg,43068,Ohio,East,2010-01-15,1,Development - Python,Development,Java,Sophia Dixon,Allen Young,71,1,0.35
2700,19524,2010-01-14,2010-01-01,9,1260,0.07,140,1172.18,Amy Brennan,Cognizant Technology Solutions Corporation,Technology,EDP Services,Visalia,93277,California,West,2010-01-15,1,Development - Front End Web,Development,Strategy,Sophia Dixon,Bob Turner,71,1,0.49
2902,20961,2010-01-14,2010-01-01,34,5100,0.06,150,4795.55,Lela Demir,Citrix Systems Inc.,Technology,Computer Software: Prepackaged Software,Sterling Heights,48310,Michigan,Central,2010-01-16,2,Consulting - Compensation,Consulting,Development,Elizabeth Carter,Josh Martinez,52,1,0.65
3302,23586,2010-01-14,2010-01-01,32,3520,0.03,110,3415.5,Anthony Carroll,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,Mint Hill,28227,North Carolina,South,2010-01-17,3,Development - Python,Development,Python,Abigail Young,Frank Mitchell,50,1,0.55
3963,28289,2010-01-14,2010-01-01,31,3410,0.01,110,3376.99,Carl Greene,Celgene Corporation,Health Care,Major Pharmaceuticals,Wheeling,60090,Illinois,Central,2010-01-15,1,Development - Python,Development,Big Data,Emily Taylor,Josh Martinez,62,1,0.44
5217,37125,2010-01-14,2010-01-01,46,6440,0,140,6442.08,Sanjit Grace,Dollar Tree Inc.,Consumer Services,Department/Specialty Retail Stores,Louisville,80027,Colorado,West,2010-01-15,1,Development - Database,Development,Business Model,Abigail Young,Bob Turner,50,1,0.64
5231,37250,2010-01-14,2010-01-01,13,1430,0.03,110,1387.55,Grant Harrigan,Viacom Inc.,Consumer Services,Television Services,Morgan Hill,95037,California,West,2010-01-15,1,Development - PHP,Development,SQL,Jayden Hamilton,Bob Turner,71,1,0.35
8195,58599,2010-01-14,2010-01-01,49,6125,0.06,125,5759.36,Dianna Stevenson,CA Inc.,Technology,Computer Software: Prepackaged Software,Lewiston,4240,Maine,East,2010-01-15,1,Training - Development,Training,Java,Mason Gibson,Allen Young,71,1,0.43
8196,58599,2010-01-14,2010-01-01,19,2375,0,125,2375.77,Dianna Stevenson,CA Inc.,Technology,Computer Software: Prepackaged Software,Nashua,3060,New Hampshire,East,2010-01-15,1,Training - Development,Training,Python,Emily Taylor,Allen Young,62,1,0.5
426,2852,2010-01-15,2010-01-01,10,1100,0.02,110,1078.38,Luke Dana,Intel Corporation,Technology,Semiconductors,Mount Pleasant,29464,South Carolina,South,2010-01-15,0,Development - Python,Development,PHP,Jacob Manziel,Frank Mitchell,57,1,0.48
