4843,34435,2009-08-05,2009-08-01,42,5040,0.01,120,4971.1,Justin McVee,TripAdvisor Inc.,Technology,Computer Software: Programming Data Processing,Canton,48187,Michigan,Central,2009-08-07,2,Development - Business Logic,Development,Python,Sophia Dixon,Josh Martinez,71,1,0.41
3596,25638,2009-08-06,2009-08-01,31,4650,0.02,150,4540.21,Ivan Bern,Cerner Corporation,Technology,EDP Services,University City,63130,MO,Central,2009-08-07,1,Consulting - Business Model,Consulting,Market Research,Abigail Young,Josh Martinez,50,1,0.67
3597,25638,2009-08-06,2009-08-01,12,1320,0.07,110,1223.08,Ivan Bern,Cerner Corporation,Technology,EDP Services,University City,63130,MO,Central,2009-08-07,1,Development - Python,Development,Python,Noah Smith,Josh Martinez,59,1,0.46
4111,29252,2009-08-06,2009-08-01,9,990,0.01,110,976.49,Anthony Phan,Illumina Inc.,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Newton,50208,Iowa,Central,2009-08-10,4,Development - Python,Development,PHP,Noah Smith,Josh Martinez,59,1,0.46
5562,39367,2009-08-06,2009-08-01,45,7200,0.07,160,6671.34,Dennis Cyprus,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Pittsburg,66762,Kansas,Central,2009-08-07,1,Development - Java,Development,Scala,Mason Gibson,Josh Martinez,71,1,0.56
5563,39367,2009-08-06,2009-08-01,30,3300,0,110,3287.84,Dennis Cyprus,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Pittsburg,66762,Kansas,Central,2009-08-08,2,Development - PHP,Development,Python,Emma Watson,Josh Martinez,67,1,0.39
5963,42309,2009-08-06,2009-08-01,41,6970,0.01,170,6874.88,Meg Rupert,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Mauldin,29662,South Carolina,South,2009-08-08,2,Development - .Net,Development,Java,Emily Taylor,Frank Mitchell,62,1,0.64
5964,42309,2009-08-06,2009-08-01,26,3640,0.09,140,3300.2,Meg Rupert,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Mauldin,29662,South Carolina,South,2009-08-11,5,Development - Database,Development,Business Logic,Ethan Bird,Frank Mitchell,60,1,0.57
5965,42309,2009-08-06,2009-08-01,38,5700,0.08,150,5224.68,Meg Rupert,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Mauldin,29662,South Carolina,South,2009-08-11,5,Consulting - Market Research,Consulting,Business Model,Jacob Manziel,Frank Mitchell,57,1,0.62
6348,44995,2009-08-06,2009-08-01,46,6900,0.01,150,6805.84,Maria Armstrong,Liberty Media Corporation,Consumer Services,Broadcasting,Clovis,88101,New Mexico,West,2009-08-07,1,Consulting - Market Research,Consulting,.Net,Liam Franklin,Bob Turner,52,1,0.65
6951,49666,2009-08-06,2009-08-01,46,6440,0.1,140,5774.65,Jasper Galang,eBay Inc.,Miscellaneous,Business Services,Freeport,11520,New York,East,2009-08-10,4,Development - Front End Web,Development,Python,Daniel Tusk,Allen Young,45,1,0.68
7967,56960,2009-08-06,2009-08-01,48,7200,0.01,150,7101.74,Jim Nazzal,Intuitive Surgical Inc.,Health Care,Industrial Specialties,Charlottesville,22901,Virginia,South,2009-08-08,2,Consulting - Market Research,Consulting,Database,Ethan Bird,Frank Mitchell,60,1,0.6
3402,24231,2009-08-07,2009-08-01,48,7200,0.08,150,6599.77,Dennis Eason,Amazon.com Inc.,Consumer Services,Catalog/Specialty Distribution,Central Islip,11722,New York,East,2009-08-07,0,Consulting - Market Research,Consulting,SQL,Mia Moore,Allen Young,51,1,0.66
5474,38886,2009-08-07,2009-08-01,26,3120,0.06,120,2922.07,Victoria Holloman,DIRECTV,Consumer Services,Telecommunications Equipment,Pasco,99301,Washington,West,2009-08-09,2,Development - Business Logic,Development,Java,Abigail Young,Bob Turner,50,1,0.58
7480,53410,2009-08-07,2009-08-01,44,7480,0.08,170,6856.42,Christopher Swint,Intel Corporation,Technology,Semiconductors,East Chicago,46312,Indiana,Central,2009-08-09,2,Development - .Net,Development,Big Data,Noah Smith,Josh Martinez,59,1,0.65
8032,57381,2009-08-07,2009-08-01,13,2080,0.1,160,1865.15,Paul Hooks,Marriott International,Consumer Services,Hotels/Resorts,Menlo Park,94025,California,West,2009-08-08,1,Development - Java,Development,.Net,Liam Franklin,Bob Turner,52,1,0.68
8033,57381,2009-08-07,2009-08-01,22,3080,0.06,140,2884.61,Paul Hooks,Marriott International,Consumer Services,Hotels/Resorts,Menlo Park,94025,California,West,2009-08-07,0,Development - Database,Development,Business Logic,Mason Gibson,Bob Turner,71,1,0.49
6732,47941,2009-08-08,2009-08-01,15,2250,0.03,150,2174.57,Evan Elias,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Boynton Beach,33437,Florida,South,2009-08-08,0,Consulting - Market Research,Consulting,Market Research,Emily Taylor,Frank Mitchell,62,1,0.59
461,3136,2009-08-09,2009-08-01,8,960,0.1,120,860.88,Paul Hazard,Lam Research Corporation,Technology,Industrial Machinery/Components,Sioux Falls,57103,South Dakota,Central,2009-08-11,2,Development - Business Logic,Development,Business Model,Sophia Dixon,Josh Martinez,71,1,0.41
2464,17927,2009-08-09,2009-08-01,42,6300,0.07,150,5837.86,Janet Huthwaite,Citrix Systems Inc.,Technology,Computer Software: Prepackaged Software,Fayetteville,28314,North Carolina,South,2009-08-10,1,Consulting - Business Model,Consulting,Python,Alexander Edison,Frank Mitchell,70,1,0.53
