1442,10435,2010-08-10,2010-08-01,38,4560,0.06,120,4309.98,Evan Ryan,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Greenwood,46142,Indiana,Central,2010-08-12,2,Development - Business Logic,Development,Development,Mia Moore,Josh Martinez,51,1,0.58
1443,10435,2010-08-10,2010-08-01,46,5520,0.05,120,5272.84,Evan Ryan,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Greenwood,46142,Indiana,Central,2010-08-11,1,Development - Business Logic,Development,SQL,Mason Gibson,Josh Martinez,71,1,0.41
2638,19104,2010-08-10,2010-08-01,48,7200,0.03,150,7022.41,Quincy Patterson,Ross Stores Inc.,Consumer Services,Clothing/Shoe/Accessory Stores,Bullhead City,86442,Arizona,West,2010-08-12,2,Consulting - Market Research,Consulting,Python,William Bufont,Bob Turner,62,1,0.59
1935,13861,2010-08-11,2010-08-01,7,840,0,120,844.64,Andy Herman,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Saginaw,76131,Texas,Central,2010-08-11,0,Development - Business Logic,Development,Python,Liam Franklin,Josh Martinez,52,1,0.57
4443,31650,2010-08-11,2010-08-01,19,2850,0.02,150,2808.43,Elizabeth Hansen,Fastenal Company,Consumer Services,RETAIL: Building Materials,Rochester,3839,New Hampshire,East,2010-08-12,1,Consulting - Business Model,Consulting,Java,Elizabeth Carter,Allen Young,52,1,0.65
3082,22117,2010-08-12,2010-08-01,16,1760,0.03,110,1716.68,Rick Coakley,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Dunwoody,30338,Georgia,South,2010-08-13,1,Development - Python,Development,Python,Jayden Hamilton,Frank Mitchell,71,1,0.35
3083,22117,2010-08-12,2010-08-01,5,600,0.1,120,543,Rick Coakley,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Dunwoody,30338,Georgia,South,2010-08-15,3,Development - Business Logic,Development,Python,Ethan Bird,Frank Mitchell,60,1,0.5
6008,42563,2010-08-12,2010-08-01,7,1120,0.07,160,1047.38,Jeremy Nguyen,Google Inc.,Technology,Computer Software: Programming Data Processing,Torrance,90503,California,West,2010-08-12,0,Development - Java,Development,SQL,Jacob Manziel,Bob Turner,57,1,0.64
8263,59074,2010-08-12,2010-08-01,37,4625,0.03,125,4511.15,Jack Cacioppo,Charter Communications Inc.,Consumer Services,Television Services,Richmond,47374,Indiana,Central,2010-08-14,2,Training - SQL,Training,Strategy,Emma Watson,Josh Martinez,67,1,0.46
713,5061,2010-08-13,2010-08-01,4,480,0,120,482.68,Sean Kipp,Google Inc.,Technology,Computer Software: Programming Data Processing,Minneapolis,55407,Minnesota,Central,2010-08-15,2,Development - Business Logic,Development,Market Research,Madison Hill,Josh Martinez,58,1,0.52
2729,19687,2010-08-13,2010-08-01,33,4620,0.06,140,4367.01,George Barnes,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,Lubbock,79424,Texas,Central,2010-08-14,1,Development - Database,Development,Market Research,Madison Hill,Josh Martinez,58,1,0.59
2730,19687,2010-08-13,2010-08-01,23,3450,0.1,150,3122.31,George Barnes,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,Lubbock,79424,Texas,Central,2010-08-15,2,Consulting - Market Research,Consulting,Python,Ava Wilson,Josh Martinez,67,1,0.55
4706,33537,2010-08-13,2010-08-01,26,3120,0.07,120,2917.78,Mick Breyer,Akamai Technologies Inc.,Miscellaneous,Business Services,Fort Myers,33917,Florida,South,2010-08-15,2,Development - Business Logic,Development,Market Research,Noah Smith,Frank Mitchell,59,1,0.51
4707,33537,2010-08-13,2010-08-01,9,1350,0.02,150,1330.38,Mick Breyer,Akamai Technologies Inc.,Miscellaneous,Business Services,Fort Myers,33917,Florida,South,2010-08-14,1,Consulting - Market Research,Consulting,Python,Ethan Bird,Frank Mitchell,60,1,0.6
5034,35878,2010-08-13,2010-08-01,11,1210,0.03,110,1180.24,Cari Chung,Baidu Inc.,Technology,Computer Software: Programming Data Processing,Morgantown,26501,West Virginia,East,2010-08-14,1,Development - Python,Development,Java,Alexander Edison,Allen Young,70,1,0.36
5035,35878,2010-08-13,2010-08-01,45,4950,0.08,110,4579.39,Cari Chung,Baidu Inc.,Technology,Computer Software: Programming Data Processing,Seguin,78155,Texas,Central,2010-08-15,2,Development - Python,Development,Python,Noah Smith,Josh Martinez,59,1,0.46
2398,17381,2010-08-14,2010-08-01,28,5600,0.05,200,5349.79,Rick Book,Western Digital Corporation,Technology,Electronic Components,Wilson,27893,North Carolina,South,2010-08-15,1,Development - Scala,Development,PHP,Madison Hill,Frank Mitchell,58,1,0.71
