3443,24577,2010-03-01,2010-03-01,8,880,0.05,110,837.23,Steve Price,Netflix Inc.,Consumer Services,Consumer Electronics/Video Chains,Conway,72032,Arkansas,South,2010-03-02,1,Development - Python,Development,Development,Elizabeth Carter,Frank Mitchell,52,1,0.53
5129,36517,2010-03-01,2010-03-01,18,3060,0.03,170,2972.56,Katherine Sewall,American Airlines Group Inc.,Transportation,Air Freight/Delivery Services,Lancaster,43130,Ohio,East,2010-03-02,1,Development - .Net,Development,Strategy,Daniel Tusk,Allen Young,45,1,0.74
5130,36517,2010-03-01,2010-03-01,9,1350,0.06,150,1270.86,Katherine Sewall,American Airlines Group Inc.,Transportation,Air Freight/Delivery Services,Lancaster,43130,Ohio,East,2010-03-03,2,Consulting - Business Model,Consulting,Python,Jayden Hamilton,Allen Young,71,1,0.53
237,1600,2010-03-02,2010-03-01,32,4000,0.1,125,3605.38,Liz Smith,Twenty-First Century Fox Inc.,Consumer Services,Television Services,North Platte,69101,Nebraska,Central,2010-03-04,2,Training - SQL,Training,Market Research,Jayden Hamilton,Josh Martinez,71,1,0.43
238,1600,2010-03-02,2010-03-01,36,3960,0.04,110,3807.28,Liz Smith,Twenty-First Century Fox Inc.,Consumer Services,Television Services,North Platte,69101,Nebraska,Central,2010-03-03,1,Development - Python,Development,Python,Ava Wilson,Josh Martinez,67,1,0.39
436,2914,2010-03-02,2010-03-01,3,330,0.09,110,300.75,Maureen Sundaresam,Starbucks Corporation,Consumer Services,Restaurants,Chula Vista,91911,California,West,2010-03-03,1,Development - Python,Development,Strategy,Isabella Douglas,Bob Turner,75,1,0.32
626,4359,2010-03-02,2010-03-01,21,4200,0.09,200,3827.71,Kelly Bensley,Applied Materials Inc.,Technology,Semiconductors,Greenville,29611,South Carolina,South,2010-03-04,2,Development - Big Data,Development,Python,Michael Alister,Frank Mitchell,68,1,0.66
2745,19813,2010-03-02,2010-03-01,29,4350,0.05,150,4138.67,Lena Wener,Discovery Communications Inc.,Consumer Services,Television Services,Council Bluffs,51503,Iowa,Central,2010-03-03,1,Consulting - Market Research,Consulting,SQL,Michael Alister,Josh Martinez,68,1,0.55
3820,27236,2010-03-02,2010-03-01,20,2200,0.04,110,2115.15,Alan Daly,Avago Technologies Limited,Technology,Semiconductors,Rosenberg,77471,Texas,Central,2010-03-03,1,Development - Python,Development,PHP,Elizabeth Carter,Josh Martinez,52,1,0.53
4962,35300,2010-03-02,2010-03-01,10,2000,0.02,200,1962.93,Dan Pistek,Starbucks Corporation,Consumer Services,Restaurants,Elkhart,46514,Indiana,Central,2010-03-03,1,Development - Scala,Development,Database,Liam Franklin,Josh Martinez,52,1,0.74
4963,35300,2010-03-02,2010-03-01,35,4375,0.08,125,4031.01,Dan Pistek,Starbucks Corporation,Consumer Services,Restaurants,Elkhart,46514,Indiana,Central,2010-03-05,3,Training - SQL,Training,Python,Noah Smith,Josh Martinez,59,1,0.53
4964,35300,2010-03-02,2010-03-01,13,1430,0.06,110,1346.21,Dan Pistek,Starbucks Corporation,Consumer Services,Restaurants,Elkhart,46514,Indiana,Central,2010-03-03,1,Development - Python,Development,SQL,Ava Wilson,Josh Martinez,67,1,0.39
7738,55424,2010-03-02,2010-03-01,6,750,0.04,125,721.08,Victoria Holloman,DIRECTV,Consumer Services,Telecommunications Equipment,Pasco,99301,Washington,West,2010-03-04,2,Training - SQL,Training,Javascript,Olivia Sullivan,Bob Turner,53,1,0.58
1585,11429,2010-03-03,2010-03-01,39,6240,0.01,160,6186.98,Jason Moss,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Waldorf,20601,Maryland,East,2010-03-07,4,Development - Java,Development,Market Research,Jayden Hamilton,Allen Young,71,1,0.56
1586,11429,2010-03-03,2010-03-01,46,5750,0.06,125,5413.21,Jason Moss,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Waldorf,20601,Maryland,East,2010-03-05,2,Training - Javascript,Training,Business Model,Jayden Hamilton,Allen Young,71,1,0.43
4862,34599,2010-03-03,2010-03-01,26,3250,0.08,125,2994.54,John Doherty,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Prior Lake,55372,Minnesota,Central,2010-03-07,4,Training - SQL,Training,SQL,Jacob Manziel,Josh Martinez,57,1,0.54
4863,34599,2010-03-03,2010-03-01,29,3190,0.05,110,3035.1,John Doherty,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Prior Lake,55372,Minnesota,Central,2010-03-07,4,Development - Python,Development,Front End Web,William Bufont,Josh Martinez,62,1,0.44
6109,43271,2010-03-03,2010-03-01,2,240,0.03,120,233.15,Brenda Hildebrand,Whole Foods Market Inc.,Consumer Services,Food Chains,West Babylon,11704,New York,East,2010-03-04,1,Development - Business Logic,Development,PHP,Madison Hill,Allen Young,58,1,0.52
6221,44064,2010-03-03,2010-03-01,43,4730,0.07,110,4405.58,Theresa Dickinson,Whole Foods Market Inc.,Consumer Services,Food Chains,Riverview,33569,Florida,South,2010-03-05,2,Development - Python,Development,Tableau,William Bufont,Frank Mitchell,62,1,0.44
6222,44064,2010-03-03,2010-03-01,23,2760,0.05,120,2625.98,Theresa Dickinson,Whole Foods Market Inc.,Consumer Services,Food Chains,Riverview,33569,Florida,South,2010-03-06,3,Development - Business Logic,Development,Market Research,Emma Watson,Frank Mitchell,67,1,0.44
6630,47169,2010-03-03,2010-03-01,15,2250,0.06,150,2118.21,Doug Federle,Catamaran Corporation,Finance,Specialty Insurers,Gorham,4038,Maine,East,2010-03-04,1,Consulting - Market Research,Consulting,Python,Emily Taylor,Allen Young,62,1,0.59
1102,8101,2010-03-04,2010-03-01,35,4375,0.04,125,4206.48,Maureen Sundaresam,Starbucks Corporation,Consumer Services,Restaurants,Citrus Heights,95610,California,West,2010-03-06,2,Training - Development,Training,Python,Elizabeth Carter,Bob Turner,52,1,0.58
1103,8101,2010-03-04,2010-03-01,15,1800,0.1,120,1622.5,Maureen Sundaresam,Starbucks Corporation,Consumer Services,Restaurants,Claremont,91711,California,West,2010-03-06,2,Development - Business Logic,Development,SQL,Emma Watson,Bob Turner,67,1,0.44
3879,27712,2010-03-04,2010-03-01,20,2200,0.08,110,2027.12,Speros Pisteka,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Berkeley,94704,California,West,2010-03-11,7,Development - Python,Development,Business Model,Mason Gibson,Bob Turner,71,1,0.35
1211,8870,2010-03-05,2010-03-01,15,1650,0.07,110,1536.91,Mathew McNair,O'Reilly Automotive Inc.,Consumer Services,Other Specialty Stores,Jamestown,14701,New York,East,2010-03-06,1,Development - Python,Development,Python,Noah Smith,Allen Young,59,1,0.46
6582,46855,2010-03-05,2010-03-01,32,4000,0.04,125,3846.02,Darren Perrino,Seagate Technology.,Technology,Electronic Components,Beaumont,77705,Texas,Central,2010-03-06,1,Training - SQL,Training,Market Research,Jayden Hamilton,Josh Martinez,71,1,0.43
7318,52193,2010-03-05,2010-03-01,1,200,0.04,200,192.3,Mike Farhat,Amazon.com Inc.,Consumer Services,Catalog/Specialty Distribution,Gurnee,60031,Illinois,Central,2010-03-07,2,Development - Scala,Development,Javascript,Jacob Manziel,Josh Martinez,57,1,0.72
7319,52193,2010-03-05,2010-03-01,47,5640,0.07,120,5253.42,Mike Farhat,Amazon.com Inc.,Consumer Services,Catalog/Specialty Distribution,Gurnee,60031,Illinois,Central,2010-03-07,2,Development - Business Logic,Development,SQL,Liam Franklin,Josh Martinez,52,1,0.57
7637,54692,2010-03-05,2010-03-01,16,1920,0.05,120,1826.86,Tom Campbell,Amazon.com Inc.,Consumer Services,Catalog/Specialty Distribution,Brentwood,94513,California,West,2010-03-05,0,Development - Business Logic,Development,Market Research,Noah Smith,Bob Turner,59,1,0.51
7638,54692,2010-03-05,2010-03-01,27,4050,0.09,150,3691.28,Tom Campbell,Amazon.com Inc.,Consumer Services,Catalog/Specialty Distribution,Brentwood,94513,California,West,2010-03-07,2,Consulting - Market Research,Consulting,Scala,Sophia Dixon,Bob Turner,71,1,0.53
3758,26852,2010-03-06,2010-03-01,2,220,0.06,110,207.13,Jim Paige,Kraft Foods Group Inc.,Consumer Non-Durables,Packaged Foods,Fairfield,45014,Ohio,East,2010-03-08,2,Development - Python,Development,Business Logic,William Bufont,Allen Young,62,1,0.44
1304,9568,2010-03-07,2010-03-01,46,7820,0,170,7832.65,John Conant,Mylan Inc.,Health Care,Major Pharmaceuticals,Huber Heights,45424,Ohio,East,2010-03-09,2,Development - .Net,Development,Market Research,Michael Alister,Allen Young,68,1,0.6
1828,13121,2010-03-07,2010-03-01,36,5400,0,150,5408.74,Xylona Takahito,Fiserv Inc.,Technology,EDP Services,Boardman,44512,Ohio,East,2010-03-08,1,Consulting - Business Model,Consulting,Business Model,Liam Franklin,Allen Young,52,1,0.65
1829,13121,2010-03-07,2010-03-01,28,4200,0.07,150,3912.32,Xylona Takahito,Fiserv Inc.,Technology,EDP Services,Boardman,44512,Ohio,East,2010-03-10,3,Consulting - Market Research,Consulting,Scala,Emily Taylor,Allen Young,62,1,0.59
1984,14147,2010-03-07,2010-03-01,8,1280,0.03,160,1243.61,Theresa Crowe,Western Digital Corporation,Technology,Electronic Components,Plano,75023,Texas,Central,2010-03-10,3,Development - Java,Development,.Net,Sophia Dixon,Josh Martinez,71,1,0.56
1985,14147,2010-03-07,2010-03-01,16,1760,0.08,110,1621.82,Theresa Crowe,Western Digital Corporation,Technology,Electronic Components,Plano,75023,Texas,Central,2010-03-08,1,Development - Python,Development,Development,Emily Taylor,Josh Martinez,62,1,0.44
1986,14147,2010-03-07,2010-03-01,45,4950,0.09,110,4511.79,Theresa Crowe,Western Digital Corporation,Technology,Electronic Components,Plano,75023,Texas,Central,2010-03-09,2,Development - Python,Development,Big Data,Liam Franklin,Josh Martinez,52,1,0.53
2670,19329,2010-03-07,2010-03-01,37,4625,0.07,125,4308.21,Max Ducich,SanDisk Corporation,Technology,Electronic Components,Long Beach,11561,New York,East,2010-03-09,2,Training - SQL,Training,Big Data,Jacob Manziel,Allen Young,57,1,0.54
2671,19329,2010-03-07,2010-03-01,6,900,0.03,150,874.41,Max Ducich,SanDisk Corporation,Technology,Electronic Components,Long Beach,11561,New York,East,2010-03-08,1,Consulting - Market Research,Consulting,Business Logic,Alexander Edison,Allen Young,70,1,0.53
6118,43329,2010-03-07,2010-03-01,42,7140,0.09,170,6507.91,Doug Cooley,Cisco Systems Inc.,Technology,Computer Communications Equipment,Saint Charles,60174,Illinois,Central,2010-03-10,3,Development - .Net,Development,Python,Abigail Young,Josh Martinez,50,1,0.71
6597,46949,2010-03-07,2010-03-01,37,5550,0.03,150,5392.21,Mick Breyer,Akamai Technologies Inc.,Miscellaneous,Business Services,Fort Pierce,34982,Florida,South,2010-03-08,1,Consulting - Business Model,Consulting,Market Research,Emily Taylor,Frank Mitchell,62,1,0.59
