242,1637,2011-02-07,2011-02-01,47,5640,0.08,120,5240.72,Aleksandra Trafton,Celgene Corporation,Health Care,Major Pharmaceuticals,Vallejo,94591,California,West,2011-02-09,2,Development - Business Logic,Development,Java,Abigail Young,Bob Turner,50,1,0.58
3037,21824,2011-02-07,2011-02-01,37,4625,0.04,125,4484.42,Dave Hart,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Brownsville,78521,Texas,Central,2011-02-14,7,Training - SQL,Training,Big Data,Noah Smith,Josh Martinez,59,1,0.53
4212,29953,2011-02-07,2011-02-01,42,6720,0.02,160,6651.49,Brian Johnson,Autodesk Inc.,Technology,Computer Software: Prepackaged Software,Clayton,63105,MO,Central,2011-02-10,3,Development - Java,Development,Business Logic,Mason Gibson,Josh Martinez,71,1,0.56
4357,31046,2011-02-07,2011-02-01,42,6300,0.08,150,5853.99,Erin Dona,KLA-Tencor Corporation,Capital Goods,Electronic Components,Cedar Hill,75104,Texas,Central,2011-02-08,1,Consulting - Market Research,Consulting,Business Model,Mason Gibson,Josh Martinez,71,1,0.53
4358,31046,2011-02-07,2011-02-01,35,4900,0.02,140,4850.05,Erin Dona,KLA-Tencor Corporation,Capital Goods,Electronic Components,Cedar Park,78613,Texas,Central,2011-02-10,3,Development - Front End Web,Development,Java,Michael Alister,Josh Martinez,68,1,0.51
4902,34881,2011-02-07,2011-02-01,37,5920,0.01,160,5919.44,Caroline Hernandez,Cisco Systems Inc.,Technology,Computer Communications Equipment,Yonkers,10701,New York,East,2011-02-09,2,Development - Java,Development,.Net,Sophia Dixon,Allen Young,71,1,0.56
2142,15300,2011-02-08,2011-02-01,42,4620,0.05,110,4433.02,Cari Radford,Biogen Idec Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Provo,84604,Utah,West,2011-02-10,2,Development - Python,Development,Python,Sophia Dixon,Bob Turner,71,1,0.35
3140,22532,2011-02-08,2011-02-01,13,2080,0.03,160,2037.84,Carlos McAfee,Charter Communications Inc.,Consumer Services,Television Services,Woodridge,60517,Illinois,Central,2011-02-08,0,Development - Java,Development,Business Model,Madison Hill,Josh Martinez,58,1,0.64
8114,57922,2011-02-08,2011-02-01,50,7000,0.04,140,6787.4,Guy Kelty,Whole Foods Market Inc.,Consumer Services,Food Chains,Lafayette,47905,Indiana,Central,2011-02-08,0,Development - Front End Web,Development,Market Research,Elizabeth Carter,Josh Martinez,52,1,0.63
2155,15428,2011-02-09,2011-02-01,50,7500,0.09,150,6893.63,Sibella Zandusky,Liberty Media Corporation,Consumer Services,Broadcasting,Aloha,97007,Oregon,West,2011-02-10,1,Consulting - Business Model,Consulting,Tableau,Michael Alister,Bob Turner,68,1,0.55
2156,15428,2011-02-09,2011-02-01,10,1500,0.01,150,1499.93,Sibella Zandusky,Liberty Media Corporation,Consumer Services,Broadcasting,Aloha,97007,Oregon,West,2011-02-12,3,Consulting - Market Research,Consulting,Python,Sophia Dixon,Bob Turner,71,1,0.53
3069,21989,2011-02-10,2011-02-01,9,1125,0.03,125,1102.25,Lena Luxemburg,Discovery Communications Inc.,Consumer Services,Television Services,Penn Hills,15235,Pennsylvania,East,2011-02-10,0,Training - SQL,Training,.Net,Emily Taylor,Allen Young,62,1,0.5
