3425,24450,2012-07-09,2012-07-01,37,6290,0.02,170,6305.34,Kristina Willman,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Detroit,48227,Michigan,Central,2012-07-11,2,Development - .Net,Development,Market Research,Emily Taylor,Josh Martinez,62,1,0.64
3426,24450,2012-07-09,2012-07-01,41,5125,0.08,125,4822.96,Kristina Willman,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Detroit,48227,Michigan,Central,2012-07-12,3,Training - SQL,Training,SQL,Madison Hill,Josh Martinez,58,1,0.54
3427,24450,2012-07-09,2012-07-01,4,440,0.03,110,436.57,Kristina Willman,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Detroit,48227,Michigan,Central,2012-07-11,2,Development - Python,Development,Python,Abigail Young,Josh Martinez,50,1,0.55
3584,25569,2012-07-09,2012-07-01,27,2970,0.09,110,2764.59,Frank Martin,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,Longview,75601,Texas,Central,2012-07-11,2,Development - Python,Development,Scala,Liam Franklin,Josh Martinez,52,1,0.53
3952,28165,2012-07-09,2012-07-01,2,320,0.05,160,310.96,Grant Jackson,Tesla Motors Inc.,Capital Goods,Auto Manufacturing,Danville,61832,Illinois,Central,2012-07-11,2,Development - Java,Development,Scala,Madison Hill,Josh Martinez,58,1,0.64
6285,44486,2012-07-09,2012-07-01,36,3960,0.09,110,3686.11,Tom Skaria,Avago Technologies Limited,Technology,Semiconductors,Eagle,83616,Idaho,West,2012-07-12,3,Development - Python,Development,Database,Alexander Edison,Bob Turner,70,1,0.36
7396,52706,2012-07-09,2012-07-01,34,5440,0.02,160,5453.27,Harry Carter,Automatic Data Processing Inc.,Technology,EDP Services,Gillette,82716,Wyoming,West,2012-07-16,7,Development - Java,Development,Python,Madison Hill,Bob Turner,58,1,0.64
8162,58368,2012-07-09,2012-07-01,4,500,0,125,511.45,Doug Cooley,Cisco Systems Inc.,Technology,Computer Communications Equipment,Saint Charles,60174,Illinois,Central,2012-07-11,2,Training - SQL,Training,.Net,Noah Smith,Josh Martinez,59,1,0.53
8163,58368,2012-07-09,2012-07-01,39,4290,0.02,110,4300.47,Doug Cooley,Cisco Systems Inc.,Technology,Computer Communications Equipment,Saint Charles,60174,Illinois,Central,2012-07-10,1,Development - Python,Development,Python,Noah Smith,Josh Martinez,59,1,0.46
8164,58368,2012-07-09,2012-07-01,5,1000,0.09,200,930.84,Doug Cooley,Cisco Systems Inc.,Technology,Computer Communications Equipment,Skokie,60076,Illinois,Central,2012-07-09,0,Development - Big Data,Development,Python,Abigail Young,Josh Martinez,50,1,0.75
2448,17797,2012-07-10,2012-07-01,10,1250,0,125,1278.65,Vivek Collins,Express Scripts Holding Company,Health Care,Medical/Nursing Services,Troy,45373,Ohio,East,2012-07-12,2,Training - Tableau,Training,Business Model,Abigail Young,Allen Young,50,1,0.6
