2080,14855,2010-04-30,2010-04-01,48,6000,0.1,125,5415.99,John Ashbrook,Micron Technology Inc.,Technology,Semiconductors,Hot Springs,71901,Arkansas,South,2010-05-02,2,Training - SQL,Training,Javascript,Mia Moore,Frank Mitchell,51,1,0.59
2081,14855,2010-04-30,2010-04-01,19,2375,0.01,125,2358.21,John Ashbrook,Micron Technology Inc.,Technology,Semiconductors,Hot Springs,71901,Arkansas,South,2010-05-02,2,Training - Javascript,Training,Market Research,Noah Smith,Frank Mitchell,59,1,0.53
4057,28928,2010-04-30,2010-04-01,3,510,0.02,170,501.28,Nora Van,Twenty-First Century Fox Inc.,Consumer Services,Television Services,Winter Park,32789,Florida,South,2010-05-02,2,Development - .Net,Development,Business Model,Sophia Dixon,Frank Mitchell,71,1,0.58
4058,28928,2010-04-30,2010-04-01,22,3300,0.09,150,3011.89,Nora Van,Twenty-First Century Fox Inc.,Consumer Services,Television Services,Winter Park,32789,Florida,South,2010-04-30,0,Consulting - Business Model,Consulting,Strategy,Emma Watson,Frank Mitchell,67,1,0.55
4059,28928,2010-04-30,2010-04-01,46,6900,0.01,150,6851.23,Nora Van,Twenty-First Century Fox Inc.,Consumer Services,Television Services,Winter Park,32789,Florida,South,2010-05-02,2,Consulting - Market Research,Consulting,Business Logic,Alexander Edison,Frank Mitchell,70,1,0.53
8097,57766,2010-04-30,2010-04-01,17,3400,0.05,200,3239.57,Julia Hwang,Starbucks Corporation,Consumer Services,Restaurants,Billings,59102,Montana,West,2010-05-03,3,Development - Scala,Development,Business Logic,Mason Gibson,Bob Turner,71,1,0.65
6195,43904,2010-05-01,2010-05-01,43,6450,0.08,150,5951.72,Michael Goranitis,Whole Foods Market Inc.,Consumer Services,Food Chains,Margate,33063,Florida,South,2010-05-03,2,Consulting - Business Model,Consulting,PHP,Emily Taylor,Frank Mitchell,62,1,0.59
6196,43904,2010-05-01,2010-05-01,30,4500,0.01,150,4468.31,Michael Goranitis,Whole Foods Market Inc.,Consumer Services,Food Chains,Margate,33063,Florida,South,2010-05-02,1,Consulting - Market Research,Consulting,Python,Olivia Sullivan,Frank Mitchell,53,1,0.65
7985,57092,2010-05-01,2010-05-01,29,4350,0.03,150,4232.1,David O'Rourke,Wynn Resorts Limited,Consumer Services,Hotels/Resorts,Sulphur Springs,75482,Texas,Central,2010-05-02,1,Consulting - Market Research,Consulting,Development,Mason Gibson,Josh Martinez,71,1,0.53
8106,57857,2010-05-01,2010-05-01,18,2250,0.1,125,2031.05,Anthony Haberlin,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Greeley,80634,Colorado,West,2010-05-01,0,Training - SQL,Training,Python,Noah Smith,Bob Turner,59,1,0.53
4143,29408,2010-05-02,2010-05-01,44,6600,0.07,150,6156.48,Neil Gilcrest,Discovery Communications Inc.,Consumer Services,Television Services,Sault Sainte Marie,49783,Michigan,Central,2010-05-03,1,Consulting - Strategy,Consulting,Business Logic,Abigail Young,Josh Martinez,50,1,0.67
4835,34402,2010-05-02,2010-05-01,38,7600,0.05,200,7241.74,Mitch Thornton,Baidu Inc.,Technology,Computer Software: Programming Data Processing,Sandy Springs,30328,Georgia,South,2010-05-04,2,Development - Big Data,Development,.Net,Noah Smith,Frank Mitchell,59,1,0.71
4836,34402,2010-05-02,2010-05-01,11,2200,0.07,200,2052.16,Mitch Thornton,Baidu Inc.,Technology,Computer Software: Programming Data Processing,Savannah,31401,Georgia,South,2010-05-05,3,Development - Scala,Development,Business Model,Abigail Young,Frank Mitchell,50,1,0.75
7213,51488,2010-05-02,2010-05-01,31,5270,0.03,170,5127.29,Liz Smith,Twenty-First Century Fox Inc.,Consumer Services,Television Services,Newport News,23602,Virginia,South,2010-05-03,1,Development - .Net,Development,Business Logic,Madison Hill,Frank Mitchell,58,1,0.66
382,2656,2010-05-03,2010-05-01,3,375,0.05,125,357.33,Nathan Freymann,Cisco Systems Inc.,Technology,Computer Communications Equipment,Eden Prairie,55343,Minnesota,Central,2010-05-04,1,Training - Javascript,Training,Big Data,Mason Gibson,Josh Martinez,71,1,0.43
383,2656,2010-05-03,2010-05-01,29,4350,0.01,150,4319.58,Nathan Freymann,Cisco Systems Inc.,Technology,Computer Communications Equipment,Eden Prairie,55343,Minnesota,Central,2010-05-05,2,Consulting - Market Research,Consulting,Market Research,Liam Franklin,Josh Martinez,52,1,0.65
1106,8131,2010-05-03,2010-05-01,24,3600,0.01,150,3574.82,Helen Zewe,Alexion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,Michigan City,46360,Indiana,Central,2010-05-03,0,Consulting - Business Model,Consulting,Business Model,Olivia Sullivan,Josh Martinez,53,1,0.65
1801,12900,2010-05-03,2010-05-01,50,6250,0.08,125,5767.46,Laurel Stivers,Cisco Systems Inc.,Technology,Computer Communications Equipment,Danville,24541,Virginia,South,2010-05-04,1,Training - SQL,Training,Java,William Bufont,Frank Mitchell,62,1,0.5
1802,12900,2010-05-03,2010-05-01,18,2700,0.08,150,2491.54,Laurel Stivers,Cisco Systems Inc.,Technology,Computer Communications Equipment,Danville,24541,Virginia,South,2010-05-05,2,Consulting - Strategy,Consulting,Python,Mason Gibson,Frank Mitchell,71,1,0.53
445,3012,2010-05-04,2010-05-01,41,6560,0,160,6580.08,Maxwell O'Connel,Seagate Technology.,Technology,Electronic Components,New Bern,28560,North Carolina,South,2010-05-06,2,Development - Java,Development,Business Logic,Daniel Tusk,Frank Mitchell,45,1,0.72
2620,18946,2010-05-04,2010-05-01,32,3520,0.07,110,3283.62,Kelly Bensley,Applied Materials Inc.,Technology,Semiconductors,Greenville,29611,South Carolina,South,2010-05-04,0,Development - Python,Development,Business Model,Emily Taylor,Frank Mitchell,62,1,0.44
3889,27776,2010-05-04,2010-05-01,41,4510,0.04,110,4342.85,Liz Ward,Gilead Sciences Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Fort Thomas,41075,Kentucky,South,2010-05-08,4,Development - Python,Development,Java,Madison Hill,Frank Mitchell,58,1,0.47
6054,42912,2010-05-04,2010-05-01,4,800,0.05,200,762.33,Craig Braden,NVIDIA Corporation,Technology,Semiconductors,Oak Ridge,37830,Tennessee,South,2010-05-06,2,Development - Big Data,Development,Python,Abigail Young,Frank Mitchell,50,1,0.75
532,3621,2010-05-05,2010-05-01,14,1540,0.06,110,1452.07,Eric Dilbeck,Google Inc.,Technology,Computer Software: Programming Data Processing,Huntington Beach,92646,California,West,2010-05-06,1,Development - PHP,Development,Business Logic,Emma Watson,Bob Turner,67,1,0.39
1148,8384,2010-05-05,2010-05-01,37,4625,0.07,125,4314.52,Meg Rupert,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Land O Lakes,34639,Florida,South,2010-05-06,1,Training - Tableau,Training,Market Research,Emma Watson,Frank Mitchell,67,1,0.46
4249,30243,2010-05-05,2010-05-01,44,7480,0.09,170,6827.81,Hilary Vittorini,Baidu Inc.,Technology,Computer Software: Programming Data Processing,Mishawaka,46544,Indiana,Central,2010-05-07,2,Development - .Net,Development,Python,Jacob Manziel,Josh Martinez,57,1,0.66
4250,30243,2010-05-05,2010-05-01,21,3150,0.07,150,2938.54,Hilary Vittorini,Baidu Inc.,Technology,Computer Software: Programming Data Processing,Mishawaka,46544,Indiana,Central,2010-05-07,2,Consulting - Compensation,Consulting,Front End Web,Michael Alister,Josh Martinez,68,1,0.55
