7261,51783,2011-11-11,2011-11-01,47,5875,0,125,5974.28,Brian Beltran,Automatic Data Processing Inc.,Technology,EDP Services,Toms River,8753,New Jersey,East,2011-11-13,2,Training - Javascript,Training,Market Research,Michael Alister,Allen Young,68,1,0.46
821,5925,2011-11-12,2011-11-01,44,5500,0.08,125,5145.64,Joy O'Briant,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Elmhurst,60126,Illinois,Central,2011-11-19,7,Training - SQL,Training,Business Logic,Elizabeth Carter,Josh Martinez,52,1,0.58
822,5925,2011-11-12,2011-11-01,25,3750,0.07,150,3546.52,Joy O'Briant,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Elmhurst,60126,Illinois,Central,2011-11-19,7,Consulting - Market Research,Consulting,Python,Madison Hill,Josh Martinez,58,1,0.61
1512,10944,2011-11-12,2011-11-01,9,1350,0,150,1372.85,Mike Lanier,Activision Blizzard Inc,Technology,Computer Software: Prepackaged Software,Grand Rapids,49505,Michigan,Central,2011-11-14,2,Consulting - Strategy,Consulting,PHP,Liam Franklin,Josh Martinez,52,1,0.65
4652,33126,2011-11-12,2011-11-01,46,5750,0.01,125,5788.84,Deborah Braxton,Automatic Data Processing Inc.,Technology,EDP Services,Ontario,91761,California,West,2011-11-13,1,Training - Development,Training,SQL,Ava Wilson,Bob Turner,67,1,0.46
4653,33126,2011-11-12,2011-11-01,28,5600,0.06,200,5353.09,Deborah Braxton,Automatic Data Processing Inc.,Technology,EDP Services,Ontario,91761,California,West,2011-11-14,2,Development - Scala,Development,Java,Daniel Tusk,Bob Turner,45,1,0.78
4952,35239,2011-11-12,2011-11-01,21,2310,0.08,110,2161.17,Barry Packer,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Northglenn,80233,Colorado,West,2011-11-13,1,Development - Python,Development,Python,Alexander Edison,Bob Turner,70,1,0.36
4953,35239,2011-11-12,2011-11-01,38,7600,0.01,200,7651.34,Barry Packer,Mattel Inc.,Consumer Non-Durables,Recreational Products/Toys,Northglenn,80233,Colorado,West,2011-11-14,2,Development - Big Data,Development,Python,Ava Wilson,Bob Turner,67,1,0.67
8092,57700,2011-11-12,2011-11-01,38,5700,0.04,150,5564.61,Paul Chance,Liberty Media Corporation,Consumer Services,Broadcasting,Portage,49002,Michigan,Central,2011-11-12,0,Consulting - Business Model,Consulting,Market Research,Liam Franklin,Josh Martinez,52,1,0.65
2264,16260,2011-11-13,2011-11-01,47,5875,0.01,125,5914.83,Cari Chung,Baidu Inc.,Technology,Computer Software: Programming Data Processing,Morgantown,26501,West Virginia,East,2011-11-14,1,Training - Javascript,Training,Front End Web,William Bufont,Allen Young,62,1,0.5
5767,40934,2011-11-13,2011-11-01,28,3360,0.01,120,3382.78,Carol Hightower,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores,West Seneca,14224,New York,East,2011-11-14,1,Development - Business Logic,Development,Development,William Bufont,Allen Young,62,1,0.48
5768,40934,2011-11-13,2011-11-01,11,1650,0.07,150,1560.51,Carol Hightower,Costco Wholesale Corporation,Consumer Services,Department/Specialty Retail Stores,West Seneca,14224,New York,East,2011-11-15,2,Consulting - Market Research,Consulting,Front End Web,Ava Wilson,Allen Young,67,1,0.55
