4455,31751,2011-05-26,2011-05-01,31,4960,0.1,160,4520.66,Todd Cacioppo,Applied Materials Inc.,Technology,Semiconductors,Wausau,54401,Wisconsin,Central,2011-05-28,2,Development - Java,Development,PHP,Olivia Sullivan,Josh Martinez,53,1,0.67
6448,45893,2011-05-26,2011-05-01,15,2400,0.05,160,2308.94,Patrick Brooks,Liberty Global plc,Consumer Services,Television Services,Athens,30605,Georgia,South,2011-05-27,1,Development - Java,Development,Tableau,Mia Moore,Frank Mitchell,51,1,0.68
1462,10535,2011-05-27,2011-05-01,25,3125,0.09,125,2879.92,Doug Cooley,Cisco Systems Inc.,Technology,Computer Communications Equipment,Rockford,61107,Illinois,Central,2011-05-29,2,Training - SQL,Training,Strategy,Ethan Bird,Josh Martinez,60,1,0.52
1463,10535,2011-05-27,2011-05-01,46,5520,0.09,120,5087.09,Doug Cooley,Cisco Systems Inc.,Technology,Computer Communications Equipment,Rockford,61107,Illinois,Central,2011-06-03,7,Development - Business Logic,Development,Market Research,Daniel Tusk,Josh Martinez,45,1,0.63
3486,24804,2011-05-27,2011-05-01,20,4000,0,200,4050.87,Roland Sayre,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),North Las Vegas,89031,Nevada,West,2011-05-29,2,Development - Big Data,Development,Python,Emily Taylor,Bob Turner,62,1,0.69
5891,41794,2011-05-27,2011-05-01,48,5760,0.06,120,5483.26,Larry Elliston,Comcast Corporation,Consumer Services,Television Services,Kaysville,84037,Utah,West,2011-05-28,1,Development - Business Logic,Development,Business Model,Abigail Young,Bob Turner,50,1,0.58
5892,41794,2011-05-27,2011-05-01,21,2520,0.04,120,2449.97,Larry Elliston,Comcast Corporation,Consumer Services,Television Services,Kaysville,84037,Utah,West,2011-05-29,2,Development - Business Logic,Development,Market Research,Abigail Young,Bob Turner,50,1,0.58
5893,41794,2011-05-27,2011-05-01,49,7350,0.06,150,6996.87,Larry Elliston,Comcast Corporation,Consumer Services,Television Services,Kaysville,84037,Utah,West,2011-05-29,2,Consulting - Market Research,Consulting,SQL,Emma Watson,Bob Turner,67,1,0.55
7901,56515,2011-05-27,2011-05-01,17,2125,0.1,125,1936.82,Sara Fair,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Augusta,4330,Maine,East,2011-05-29,2,Training - Tableau,Training,Tableau,Ethan Bird,Allen Young,60,1,0.52
7902,56515,2011-05-27,2011-05-01,18,3600,0.08,200,3354.12,Sara Fair,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Plymouth,2345,MA,East,2011-05-28,1,Development - Scala,Development,Database,Ethan Bird,Allen Young,60,1,0.7
