8055,57506,2009-02-13,2009-02-01,48,5280,0.1,110,4713.92,Thais Roper,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Port Saint Lucie,34952,Florida,South,2009-02-13,0,Development - Python,Development,Python,Mason Gibson,Frank Mitchell,71,1,0.35
1863,,2009-02-14,2009-02-01,4,500,0.04,125,476.17,Joni Visinsky,O'Reilly Automotive Inc.,Consumer Services,Other Specialty Stores,Lawton,73505,Oklahoma,Central,2009-02-16,2,Training - SQL,Training,Scala,Abigail Young,Josh Martinez,50,1,0.6
2085,,2009-02-14,2009-02-01,47,5170,0.01,110,5077.41,Janet Huthwaite,Citrix Systems Inc.,Technology,Computer Software: Prepackaged Software,Fayetteville,28314,North Carolina,South,2009-02-15,1,Development - Python,Development,Tableau,Liam Franklin,Frank Mitchell,52,1,0.53
6856,,2009-02-14,2009-02-01,8,1000,0.09,125,902.73,Nicole Guthrie,Equinix Inc.,Public Utilities,Telecommunications Equipment,Costa Mesa,92627,California,West,2009-02-16,2,Training - Javascript,Training,Big Data,Emma Watson,Bob Turner,67,1,0.46
7893,,2009-02-14,2009-02-01,34,4250,0,125,4216.05,Charles Sunley,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Santa Maria,93454,California,West,2009-02-15,1,Training - Javascript,Training,Javascript,Olivia Sullivan,Bob Turner,53,1,0.58
4598,32741,2009-02-15,2009-02-01,13,2600,0.07,200,2398.74,Bill Rawles,Staples Inc.,Consumer Services,Other Specialty Stores,Auburn,13021,New York,East,2009-02-22,7,Development - Big Data,Development,SQL,Isabella Douglas,Allen Young,75,1,0.63
4648,33095,2009-02-15,2009-02-01,30,4500,0.01,150,4419.52,Mick Russell,Autodesk Inc.,Technology,Computer Software: Prepackaged Software,Coachella,92236,California,West,2009-02-17,2,Consulting - Business Model,Consulting,Java,Isabella Douglas,Bob Turner,75,1,0.5
4649,33095,2009-02-15,2009-02-01,34,4250,0.1,125,3794.54,Mick Russell,Autodesk Inc.,Technology,Computer Software: Prepackaged Software,Coachella,92236,California,West,2009-02-16,1,Training - SQL,Training,SQL,Sophia Dixon,Bob Turner,71,1,0.43
4848,34498,2009-02-15,2009-02-01,4,440,0.09,110,397.21,Phillip West,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Port Charlotte,33952,Florida,South,2009-02-20,5,Development - PHP,Development,Java,William Bufont,Frank Mitchell,62,1,0.44
4849,34498,2009-02-15,2009-02-01,3,330,0.09,110,297.91,Phillip West,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Port Charlotte,33952,Florida,South,2009-02-20,5,Development - Python,Development,Compensation,Madison Hill,Frank Mitchell,58,1,0.47
6480,46119,2009-02-15,2009-02-01,23,3680,0.03,160,3541.17,Carlos McAfee,Charter Communications Inc.,Consumer Services,Television Services,Carmel,46032,Indiana,Central,2009-02-17,2,Development - Java,Development,Business Logic,Emma Watson,Josh Martinez,67,1,0.58
6481,46119,2009-02-15,2009-02-01,20,2200,0.07,110,2029.7,Carlos McAfee,Charter Communications Inc.,Consumer Services,Television Services,Carmel,46032,Indiana,Central,2009-02-17,2,Development - Python,Development,Development,Ava Wilson,Josh Martinez,67,1,0.39
6482,46119,2009-02-15,2009-02-01,46,5750,0.07,125,5304.91,Carlos McAfee,Charter Communications Inc.,Consumer Services,Television Services,Carmel,46032,Indiana,Central,2009-02-16,1,Training - Javascript,Training,Business Model,Abigail Young,Josh Martinez,50,1,0.6
4501,32037,2009-02-16,2009-02-01,37,5920,0.04,160,5638.08,Edward Weien,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Euless,76039,Texas,Central,2009-02-23,7,Development - Java,Development,Strategy,Daniel Tusk,Josh Martinez,45,1,0.72
4502,32037,2009-02-16,2009-02-01,15,2250,0.07,150,2075.89,Edward Weien,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,Euless,76039,Texas,Central,2009-02-20,4,Consulting - Compensation,Consulting,Python,Emily Taylor,Josh Martinez,62,1,0.59
6876,48998,2009-02-16,2009-02-01,15,1650,0.04,110,1571.42,Sharelle Chung,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Coeur D Alene,83814,Idaho,West,2009-02-18,2,Development - PHP,Development,Development,Ethan Bird,Bob Turner,60,1,0.45
7810,55874,2009-02-16,2009-02-01,28,4480,0,160,4444.43,Erica Gardner,Intuit Inc.,Technology,Computer Software: Prepackaged Software,Sulphur Springs,75482,Texas,Central,2009-02-17,1,Development - Java,Development,Big Data,Jacob Manziel,Josh Martinez,57,1,0.64
