2214,15972,2011-08-09,2011-08-01,2,280,0.07,140,264.19,Naresj Arnett,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,Irving,75061,Texas,Central,2011-08-10,1,Development - Database,Development,Business Logic,Alexander Edison,Josh Martinez,70,1,0.5
3296,23558,2011-08-09,2011-08-01,4,440,0.01,110,441.94,Julie Murray,Stericycle Inc.,Basic Industries,Environmental Services,Parkersburg,26101,West Virginia,East,2011-08-11,2,Development - Python,Development,Market Research,Mason Gibson,Allen Young,71,1,0.35
3297,23558,2011-08-09,2011-08-01,17,2125,0.03,125,2091.26,Julie Murray,Stericycle Inc.,Basic Industries,Environmental Services,Parkersburg,26101,West Virginia,East,2011-08-14,5,Training - Javascript,Training,Business Logic,Michael Alister,Allen Young,68,1,0.46
3449,24583,2011-08-09,2011-08-01,17,2720,0.06,160,2594.03,Becky Poirier,Paychex Inc.,Consumer Services,Diversified Commercial Services,Oregon City,97045,Oregon,West,2011-08-12,3,Development - Java,Development,Python,Isabella Douglas,Bob Turner,75,1,0.53
3418,24387,2011-08-10,2011-08-01,23,2875,0.01,125,2887.76,Bryan Gjertsen,Activision Blizzard Inc,Technology,Computer Software: Prepackaged Software,Vernon Hills,60061,Illinois,Central,2011-08-11,1,Training - SQL,Training,Strategy,William Bufont,Josh Martinez,62,1,0.5
3419,24387,2011-08-10,2011-08-01,17,2125,0.04,125,2069.75,Bryan Gjertsen,Activision Blizzard Inc,Technology,Computer Software: Prepackaged Software,Vernon Hills,60061,Illinois,Central,2011-08-10,0,Training - Javascript,Training,Java,Ethan Bird,Josh Martinez,60,1,0.52
5598,39683,2011-08-10,2011-08-01,31,4960,0.04,160,4831.05,Jeremy Watters,Google Inc.,Technology,Computer Software: Programming Data Processing,Woodstock,60098,Illinois,Central,2011-08-13,3,Development - Java,Development,SQL,Emma Watson,Josh Martinez,67,1,0.58
5599,39683,2011-08-10,2011-08-01,41,5125,0.1,125,4679.77,Jeremy Watters,Google Inc.,Technology,Computer Software: Programming Data Processing,Woodstock,60098,Illinois,Central,2011-08-11,1,Training - Development,Training,.Net,Mia Moore,Josh Martinez,51,1,0.59
5600,39683,2011-08-10,2011-08-01,6,750,0.09,125,692.45,Jeremy Watters,Google Inc.,Technology,Computer Software: Programming Data Processing,Woodstock,60098,Illinois,Central,2011-08-11,1,Training - SQL,Training,Java,Abigail Young,Josh Martinez,50,1,0.6
5601,39683,2011-08-10,2011-08-01,30,4200,0,140,4261.26,Jeremy Watters,Google Inc.,Technology,Computer Software: Programming Data Processing,Woodstock,60098,Illinois,Central,2011-08-12,2,Development - Database,Development,Scala,Jacob Manziel,Josh Martinez,57,1,0.59
7335,52288,2011-08-10,2011-08-01,19,2375,0.07,125,2240.96,Kimberly McGrath,Celgene Corporation,Health Care,Major Pharmaceuticals,Clinton,52732,Iowa,Central,2011-08-11,1,Training - SQL,Training,PHP,Michael Alister,Josh Martinez,68,1,0.46
877,6304,2011-08-11,2011-08-01,30,3300,0.01,110,3314.73,Adam Wendt,Autodesk Inc.,Technology,Computer Software: Prepackaged Software,Eugene,97405,Oregon,West,2011-08-13,2,Development - Python,Development,.Net,Michael Alister,Bob Turner,68,1,0.38
932,6754,2011-08-11,2011-08-01,13,1950,0.01,150,1958.7,Bill Kiefer,Stericycle Inc.,Basic Industries,Environmental Services,Cuyahoga Falls,44221,Ohio,East,2011-08-13,2,Consulting - Market Research,Consulting,SQL,Isabella Douglas,Allen Young,75,1,0.5
2471,17958,2011-08-11,2011-08-01,33,4125,0.07,125,3892.3,Jasper Galang,eBay Inc.,Miscellaneous,Business Services,Franklin Square,11010,New York,East,2011-08-15,4,Training - SQL,Training,Development,Mason Gibson,Allen Young,71,1,0.43
4440,31620,2011-08-11,2011-08-01,20,3000,0.05,150,2891.64,Maribeth Jones,Marriott International,Consumer Services,Hotels/Resorts,Louisville,40214,Kentucky,South,2011-08-13,2,Consulting - Market Research,Consulting,Development,Mason Gibson,Frank Mitchell,71,1,0.53
7553,54051,2011-08-11,2011-08-01,23,2875,0.05,125,2771.15,Alice Page,Charter Communications Inc.,Consumer Services,Television Services,Layton,84041,Utah,West,2011-08-13,2,Training - Tableau,Training,Market Research,Olivia Sullivan,Bob Turner,53,1,0.58
7554,54051,2011-08-11,2011-08-01,28,5600,0.06,200,5340.91,Alice Page,Charter Communications Inc.,Consumer Services,Television Services,Layton,84041,Utah,West,2011-08-12,1,Development - Scala,Development,Python,Abigail Young,Bob Turner,50,1,0.75
900,6465,2011-08-12,2011-08-01,36,3960,0.06,110,3776.88,Alan Flentye,Baidu Inc.,Technology,Computer Software: Programming Data Processing,West Scarborough,4070,Maine,East,2011-08-19,7,Development - Python,Development,Business Model,Sophia Dixon,Allen Young,71,1,0.35
3860,27553,2011-08-12,2011-08-01,48,9600,0.03,200,9448.28,Jim French,Liberty Global plc,Consumer Services,Television Services,Elk Grove Village,60007,Illinois,Central,2011-08-14,2,Development - Big Data,Development,Business Logic,Noah Smith,Josh Martinez,59,1,0.71
3861,27553,2011-08-12,2011-08-01,16,2400,0,150,2435.12,Jim French,Liberty Global plc,Consumer Services,Television Services,Elk Grove Village,60007,Illinois,Central,2011-08-14,2,Consulting - Market Research,Consulting,Business Logic,Emma Watson,Josh Martinez,67,1,0.55
1337,9763,2011-08-13,2011-08-01,44,8800,0.07,200,8303.97,Alan Reichenbach,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Springfield,62701,Illinois,Central,2011-08-16,3,Development - Scala,Development,Business Logic,Noah Smith,Josh Martinez,59,1,0.71
4469,31846,2011-08-13,2011-08-01,7,875,0.03,125,861.19,Jennifer Lee,Facebook Inc.,Technology,Computer Software: Programming Data Processing,Glen Cove,11542,New York,East,2011-08-15,2,Training - Development,Training,Development,William Bufont,Allen Young,62,1,0.5
6903,49220,2011-08-13,2011-08-01,13,2210,0.07,170,2085.43,Evan Elias,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Bradenton,34210,Florida,South,2011-08-14,1,Development - .Net,Development,Python,Noah Smith,Frank Mitchell,59,1,0.65
2397,17379,2011-08-14,2011-08-01,29,3625,0.08,125,3383.97,Harry Kotsonis,Autodesk Inc.,Technology,Computer Software: Prepackaged Software,Drexel Hill,19026,Pennsylvania,East,2011-08-16,2,Training - Tableau,Training,Business Logic,Jayden Hamilton,Allen Young,71,1,0.43
6710,47810,2011-08-14,2011-08-01,3,360,0.02,120,357.98,Ionia Barroso,CA Inc.,Technology,Computer Software: Prepackaged Software,Decatur,35601,Alabama,South,2011-08-15,1,Development - Business Logic,Development,Python,Emily Taylor,Frank Mitchell,62,1,0.48
7911,56580,2011-08-14,2011-08-01,9,990,0.1,110,904.08,Karen Seio,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Findlay,45840,Ohio,East,2011-08-14,0,Development - Python,Development,SQL,Ava Wilson,Allen Young,67,1,0.39
7912,56580,2011-08-14,2011-08-01,44,8800,0.1,200,8036.3,Karen Seio,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Gahanna,43230,Ohio,East,2011-08-16,2,Development - Big Data,Development,Business Logic,Ethan Bird,Allen Young,60,1,0.7
7913,56580,2011-08-14,2011-08-01,29,3625,0.05,125,3494.32,Karen Seio,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,Gahanna,43230,Ohio,East,2011-08-16,2,Training - Javascript,Training,Javascript,Noah Smith,Allen Young,59,1,0.53
